upc (ean),price,OriginalPrice,availability,sku,title
1.95699E+11,89,89,56,1302402,Patagonia Regenerative Organic Certified Cotton Crewneck Sweatshirt Evening Mauve L
1.95699E+11,89,89,101,1302403,Patagonia Regenerative Organic Certified Cotton Crewneck Sweatshirt Evening Mauve XL
1.95699E+11,89,89,100,1302404,Patagonia Regenerative Organic Certified Cotton Crewneck Sweatshirt Evening Mauve XXL
1.95699E+11,89,89,11,1344876,Patagonia Regenerative Organic Certified Cotton Crewneck Sweatshirt Evening Mauve XXS
1.95699E+11,89,89,41,1344878,Patagonia Regenerative Organic Certified Cotton Crewneck Sweatshirt Evening Mauve 3XL
1.95699E+11,89,89,73,1344879,Patagonia Regenerative Organic Certified Cotton Crewneck Sweatshirt Ink Black XXS
1.95699E+11,89,89,12,1344880,Patagonia Regenerative Organic Certified Cotton Crewneck Sweatshirt Ink Black 3XL
1.95699E+11,89,89,77,1344881,Patagonia Regenerative Organic Certified Cotton Crewneck Sweatshirt Noble Grey XXS
1.95699E+11,89,89,500,1344882,Patagonia Regenerative Organic Certified Cotton Crewneck Sweatshirt Noble Grey XL
1.95699E+11,89,89,331,1344883,Patagonia Regenerative Organic Certified Cotton Crewneck Sweatshirt Noble Grey XXL
1.95699E+11,89,89,80,1344884,Patagonia Regenerative Organic Certified Cotton Crewneck Sweatshirt Noble Grey 3XL
1.95699E+11,89,89,28,1344885,Patagonia Regenerative Organic Certified Cotton Crewneck Sweatshirt Oar Tan XXS
1.957E+11,89,89,34,1344887,Patagonia Regenerative Organic Certified Cotton Crewneck Sweatshirt Smolder Blue XS
1.957E+11,89,89,479,1344890,Patagonia Regenerative Organic Certified Cotton Crewneck Sweatshirt Smolder Blue L
1.957E+11,89,89,76,1344891,Patagonia Regenerative Organic Certified Cotton Crewneck Sweatshirt Smolder Blue XL
1.95964E+11,89,89,49,1099261,prAna Cozy Up Sweatshirt - Women's Black Camo XS
1.95964E+11,89,89,99,1099262,prAna Cozy Up Sweatshirt - Women's Black Camo S
1.95964E+11,89,89,99,1099263,prAna Cozy Up Sweatshirt - Women's Black Camo M
1.95964E+11,89,89,79,1099264,prAna Cozy Up Sweatshirt - Women's Black Camo L
1.95964E+11,89,89,61,1099265,prAna Cozy Up Sweatshirt - Women's Black Camo XL
1.95964E+11,89,89,4,1104448,prAna Cozy Up Sweatshirt - Women's Pink Sand Heather XS
1.95964E+11,89,89,6,1104449,prAna Cozy Up Sweatshirt - Women's Pink Sand Heather S
1.95964E+11,89,89,6,1104450,prAna Cozy Up Sweatshirt - Women's Pink Sand Heather M
1.95964E+11,89,89,7,1104451,prAna Cozy Up Sweatshirt - Women's Pink Sand Heather L
8.87921E+11,90,90,1,1127168,Columbia Ice Maiden II Slip Snow Boot - Women's Black \u002F Shale 5.5 Regular
1.95699E+11,279,279,137,1097467,Patagonia Down Sweater - Women's Hemlock Green XS
1.95699E+11,279,279,55,1097468,Patagonia Down Sweater - Women's Hemlock Green S
1.95699E+11,279,279,500,1097469,Patagonia Down Sweater - Women's Hemlock Green M
1.95699E+11,279,279,500,1097470,Patagonia Down Sweater - Women's Hemlock Green L
1.95699E+11,279,279,218,1097471,Patagonia Down Sweater - Women's Hemlock Green XL
1.95699E+11,279,279,163,1097772,Patagonia Down Sweater - Women's Black XS
1.95699E+11,279,279,500,1097773,Patagonia Down Sweater - Women's Black S
1.95699E+11,279,279,501,1097774,Patagonia Down Sweater - Women's Black M
1.95699E+11,279,279,442,1097775,Patagonia Down Sweater - Women's Black L
1.95699E+11,279,279,209,1097776,Patagonia Down Sweater - Women's Black XL
1.95699E+11,279,279,24,1116953,Patagonia Down Sweater - Women's Black XXL
1.95699E+11,279,279,10,1118954,Patagonia Down Sweater - Women's Hemlock Green XXS
1.95699E+11,279,279,38,1118955,Patagonia Down Sweater - Women's Hemlock Green XXL
1.95699E+11,279,279,261,1119778,Patagonia Down Sweater - Women's New Navy S
1.95699E+11,279,279,374,1119779,Patagonia Down Sweater - Women's New Navy M
1.95699E+11,279,279,150,1119780,Patagonia Down Sweater - Women's New Navy L
1.95699E+11,279,279,97,1119781,Patagonia Down Sweater - Women's New Navy XL
1.95699E+11,279,279,27,1122160,Patagonia Down Sweater - Women's Wool White XXS
1.95699E+11,279,279,487,1122162,Patagonia Down Sweater - Women's Wool White S
1.95699E+11,279,279,500,1122163,Patagonia Down Sweater - Women's Wool White M
1.95699E+11,279,279,451,1122164,Patagonia Down Sweater - Women's Wool White L
1.95699E+11,279,279,272,1122165,Patagonia Down Sweater - Women's Wool White XL
1.95699E+11,279,279,16,1122166,Patagonia Down Sweater - Women's Wool White XXL
1.95699E+11,279,279,57,1351150,Patagonia Down Sweater - Women's Black XXS
1.957E+11,279,279,12,1351151,Patagonia Down Sweater - Women's Evening Mauve XXS
1.957E+11,279,279,40,1351153,Patagonia Down Sweater - Women's Evening Mauve S
1.957E+11,279,279,114,1351154,Patagonia Down Sweater - Women's Evening Mauve M
1.957E+11,279,279,70,1351155,Patagonia Down Sweater - Women's Evening Mauve L
1.94188E+11,99,99,50,972653,Patagonia Ahnya Pullover - Women's Dyno White XS
1.94188E+11,99,99,107,972654,Patagonia Ahnya Pullover - Women's Dyno White S
1.94188E+11,99,99,136,972655,Patagonia Ahnya Pullover - Women's Dyno White M
1.94188E+11,99,99,144,972656,Patagonia Ahnya Pullover - Women's Dyno White L
1.94188E+11,99,99,45,972657,Patagonia Ahnya Pullover - Women's Dyno White XL
1.94188E+11,99,99,30,1021442,Patagonia Ahnya Pullover - Women's Salt Grey XS
1.94188E+11,99,99,164,1021443,Patagonia Ahnya Pullover - Women's Salt Grey S
1.94188E+11,99,99,159,1021444,Patagonia Ahnya Pullover - Women's Salt Grey M
1.94188E+11,99,99,59,1021445,Patagonia Ahnya Pullover - Women's Salt Grey L
1.94188E+11,99,99,73,1021446,Patagonia Ahnya Pullover - Women's Salt Grey XL
1.94188E+11,99,99,34,1021447,Patagonia Ahnya Pullover - Women's Smolder Blue XS
1.94188E+11,99,99,156,1021448,Patagonia Ahnya Pullover - Women's Smolder Blue S
1.94188E+11,99,99,202,1021449,Patagonia Ahnya Pullover - Women's Smolder Blue M
1.94188E+11,99,99,124,1021450,Patagonia Ahnya Pullover - Women's Smolder Blue L
1.94188E+11,99,99,53,1021451,Patagonia Ahnya Pullover - Women's Smolder Blue XL
1.95699E+11,99,99,258,1097792,Patagonia Ahnya Pullover - Women's Garden Green XS
1.95699E+11,99,99,500,1097793,Patagonia Ahnya Pullover - Women's Garden Green S
1.95699E+11,99,99,500,1097794,Patagonia Ahnya Pullover - Women's Garden Green M
1.95699E+11,99,99,499,1097795,Patagonia Ahnya Pullover - Women's Garden Green L
1.95699E+11,99,99,313,1097796,Patagonia Ahnya Pullover - Women's Garden Green XL
1.957E+11,99,99,5,1309546,Patagonia Ahnya Pullover - Women's Trip Brown XS
1.957E+11,99,99,5,1309547,Patagonia Ahnya Pullover - Women's Salvia Green XS
1.957E+11,99,99,93,1309548,Patagonia Ahnya Pullover - Women's Salvia Green S
1.957E+11,99,99,149,1309549,Patagonia Ahnya Pullover - Women's Salvia Green M
1.957E+11,99,99,18,1309550,Patagonia Ahnya Pullover - Women's Salvia Green L
1.957E+11,99,99,3,1309551,Patagonia Ahnya Pullover - Women's Salvia Green XL
1.957E+11,99,99,282,1313435,Patagonia Ahnya Pullover - Women's Trip Brown S
1.957E+11,99,99,198,1313436,Patagonia Ahnya Pullover - Women's Trip Brown M
1.957E+11,99,99,71,1313437,Patagonia Ahnya Pullover - Women's Trip Brown L
1.957E+11,99,99,0,1313438,Patagonia Ahnya Pullover - Women's Trip Brown XL
1.95699E+11,99,99,19,1346450,Patagonia Ahnya Pullover - Women's Dyno White XXL
1.957E+11,99,99,29,1346451,Patagonia Ahnya Pullover - Women's Quartz Coral XS
1.957E+11,99,99,123,1346453,Patagonia Ahnya Pullover - Women's Quartz Coral M
1.957E+11,99,99,31,1346454,Patagonia Ahnya Pullover - Women's Quartz Coral L
1.957E+11,99,99,45,1346456,Patagonia Ahnya Pullover - Women's Quartz Coral XXL
1.94188E+11,59.6,149,1,897136,Patagonia Re-Tool 1\u002F2-Zip Pullover - Women's Natural \u002F White X-Dye M
1.94188E+11,59.6,149,6,897137,Patagonia Re-Tool 1\u002F2-Zip Pullover - Women's Natural \u002F White X-Dye L
1.94188E+11,59.6,149,6,897138,Patagonia Re-Tool 1\u002F2-Zip Pullover - Women's Natural \u002F White X-Dye XL
1.94188E+11,59.6,149,2,897139,Patagonia Re-Tool 1\u002F2-Zip Pullover - Women's Natural \u002F White X-Dye XXL
1.957E+11,149,149,50,1344535,Patagonia Re-Tool 1\u002F2-Zip Pullover - Women's Evening Mauve \u002F Light Star Pink X-Dye XS
1.957E+11,149,149,216,1344536,Patagonia Re-Tool 1\u002F2-Zip Pullover - Women's Evening Mauve \u002F Light Star Pink X-Dye S
1.957E+11,149,149,284,1344537,Patagonia Re-Tool 1\u002F2-Zip Pullover - Women's Evening Mauve \u002F Light Star Pink X-Dye M
1.957E+11,149,149,169,1344538,Patagonia Re-Tool 1\u002F2-Zip Pullover - Women's Evening Mauve \u002F Light Star Pink X-Dye L
1.957E+11,149,149,50,1344539,Patagonia Re-Tool 1\u002F2-Zip Pullover - Women's Evening Mauve \u002F Light Star Pink X-Dye XL
1.957E+11,149,149,15,1344540,Patagonia Re-Tool 1\u002F2-Zip Pullover - Women's Evening Mauve \u002F Light Star Pink X-Dye XXL
1.957E+11,149,149,16,1344541,Patagonia Re-Tool 1\u002F2-Zip Pullover - Women's Natural \u002F White X-Dye  \u002F Quartz Coral XS
1.957E+11,149,149,146,1344542,Patagonia Re-Tool 1\u002F2-Zip Pullover - Women's Natural \u002F White X-Dye  \u002F Quartz Coral S
1.957E+11,149,149,214,1344543,Patagonia Re-Tool 1\u002F2-Zip Pullover - Women's Natural \u002F White X-Dye  \u002F Quartz Coral M
1.957E+11,149,149,123,1344544,Patagonia Re-Tool 1\u002F2-Zip Pullover - Women's Natural \u002F White X-Dye  \u002F Quartz Coral L
1.957E+11,149,149,35,1344545,Patagonia Re-Tool 1\u002F2-Zip Pullover - Women's Natural \u002F White X-Dye  \u002F Quartz Coral XL
1.957E+11,149,149,20,1344546,Patagonia Re-Tool 1\u002F2-Zip Pullover - Women's Natural \u002F White X-Dye  \u002F Quartz Coral XXL
1.957E+11,149,149,62,1344547,Patagonia Re-Tool 1\u002F2-Zip Pullover - Women's Salvia Green \u002F Friend Green X-Dye XS
1.957E+11,149,149,187,1344548,Patagonia Re-Tool 1\u002F2-Zip Pullover - Women's Salvia Green \u002F Friend Green X-Dye S
1.957E+11,149,149,252,1344549,Patagonia Re-Tool 1\u002F2-Zip Pullover - Women's Salvia Green \u002F Friend Green X-Dye M
1.957E+11,149,149,141,1344550,Patagonia Re-Tool 1\u002F2-Zip Pullover - Women's Salvia Green \u002F Friend Green X-Dye L
1.957E+11,149,149,64,1344551,Patagonia Re-Tool 1\u002F2-Zip Pullover - Women's Salvia Green \u002F Friend Green X-Dye XL
1.957E+11,149,149,10,1344552,Patagonia Re-Tool 1\u002F2-Zip Pullover - Women's Salvia Green \u002F Friend Green X-Dye XXL
1.957E+11,149,149,48,1344553,Patagonia Re-Tool 1\u002F2-Zip Pullover - Women's Tailored Grey \u002F Salt Grey X-Dye  \u002F Bayou Blue XS
1.957E+11,149,149,186,1344554,Patagonia Re-Tool 1\u002F2-Zip Pullover - Women's Tailored Grey \u002F Salt Grey X-Dye  \u002F Bayou Blue S
1.957E+11,149,149,261,1344555,Patagonia Re-Tool 1\u002F2-Zip Pullover - Women's Tailored Grey \u002F Salt Grey X-Dye  \u002F Bayou Blue M
1.957E+11,149,149,171,1344556,Patagonia Re-Tool 1\u002F2-Zip Pullover - Women's Tailored Grey \u002F Salt Grey X-Dye  \u002F Bayou Blue L
1.957E+11,149,149,78,1344557,Patagonia Re-Tool 1\u002F2-Zip Pullover - Women's Tailored Grey \u002F Salt Grey X-Dye  \u002F Bayou Blue XL
1.90696E+11,69,69,17,412315,Patagonia Micro D 1\u002F4 Zip Fleece Pullover - Women's Birch White XS
1.90696E+11,69,69,318,412316,Patagonia Micro D 1\u002F4 Zip Fleece Pullover - Women's Birch White S
1.90696E+11,69,69,479,412317,Patagonia Micro D 1\u002F4 Zip Fleece Pullover - Women's Birch White M
1.90696E+11,69,69,233,412318,Patagonia Micro D 1\u002F4 Zip Fleece Pullover - Women's Birch White L
1.90696E+11,69,69,121,412319,Patagonia Micro D 1\u002F4 Zip Fleece Pullover - Women's Birch White XL
8.89834E+11,69,69,418,467697,Patagonia Micro D 1\u002F4 Zip Fleece Pullover - Women's Black XL
8.89834E+11,69,69,500,467698,Patagonia Micro D 1\u002F4 Zip Fleece Pullover - Women's Black L
8.89834E+11,69,69,500,467699,Patagonia Micro D 1\u002F4 Zip Fleece Pullover - Women's Black M
8.89834E+11,69,69,500,467700,Patagonia Micro D 1\u002F4 Zip Fleece Pullover - Women's Black S
8.89834E+11,69,69,268,467701,Patagonia Micro D 1\u002F4 Zip Fleece Pullover - Women's Black XS
1.91744E+11,69,69,138,578312,Patagonia Micro D 1\u002F4 Zip Fleece Pullover - Women's New Navy XS
1.91744E+11,69,69,442,578313,Patagonia Micro D 1\u002F4 Zip Fleece Pullover - Women's New Navy S
1.91744E+11,69,69,500,578314,Patagonia Micro D 1\u002F4 Zip Fleece Pullover - Women's New Navy M
1.91744E+11,69,69,277,578315,Patagonia Micro D 1\u002F4 Zip Fleece Pullover - Women's New Navy L
1.91744E+11,69,69,75,578316,Patagonia Micro D 1\u002F4 Zip Fleece Pullover - Women's New Navy XL
1.957E+11,69,69,61,1344851,Patagonia Micro D 1\u002F4 Zip Fleece Pullover - Women's Quartz Coral S
1.96329E+11,45.95,45.95,7,1290080,Billabong Chase The Sun Sweatshirt - Women's Tart Peach XS
1.96329E+11,45.95,45.95,20,1290081,Billabong Chase The Sun Sweatshirt - Women's Tart Peach S
1.96329E+11,45.95,45.95,12,1290082,Billabong Chase The Sun Sweatshirt - Women's Tart Peach M
1.96329E+11,45.95,45.95,6,1290083,Billabong Chase The Sun Sweatshirt - Women's Tart Peach L
,129,129,1,523775,Patagonia Retro Pile Fleece Vest - Women's Pelican XS
1.91744E+11,129,129,26,577387,Patagonia Retro Pile Fleece Vest - Women's New Navy XXS
,129,129,39,577393,Patagonia Retro Pile Fleece Vest - Women's Pelican XXS
1.92964E+11,129,129,50,577394,Patagonia Retro Pile Fleece Vest - Women's Pelican L
1.92964E+11,129,129,34,577395,Patagonia Retro Pile Fleece Vest - Women's Pelican XL
1.95699E+11,129,129,16,1120943,Patagonia Retro Pile Fleece Vest - Women's Salt Grey w\u002FLight Plume Grey XXS
1.95699E+11,129,129,30,1120944,Patagonia Retro Pile Fleece Vest - Women's Salt Grey w\u002FLight Plume Grey XS
1.95699E+11,129,129,136,1120945,Patagonia Retro Pile Fleece Vest - Women's Salt Grey w\u002FLight Plume Grey S
1.95699E+11,129,129,205,1120946,Patagonia Retro Pile Fleece Vest - Women's Salt Grey w\u002FLight Plume Grey M
1.95699E+11,129,129,90,1120947,Patagonia Retro Pile Fleece Vest - Women's Salt Grey w\u002FLight Plume Grey L
1.95699E+11,129,129,42,1120948,Patagonia Retro Pile Fleece Vest - Women's Salt Grey w\u002FLight Plume Grey XL
8.89833E+11,179,179,500,22741,Patagonia Nano Puff Insulated Vest - Women's Black XS
8.89833E+11,179,179,501,22742,Patagonia Nano Puff Insulated Vest - Women's Black S
8.89833E+11,179,179,500,22743,Patagonia Nano Puff Insulated Vest - Women's Black M
8.89833E+11,179,179,501,22744,Patagonia Nano Puff Insulated Vest - Women's Black L
8.89833E+11,179,179,313,22745,Patagonia Nano Puff Insulated Vest - Women's Black XL
8.89834E+11,179,179,500,467972,Patagonia Nano Puff Insulated Vest - Women's Black XXS
,179,179,14,517482,Patagonia Nano Puff Insulated Vest - Women's Black XXL
1.91743E+11,179,179,361,517494,Patagonia Nano Puff Insulated Vest - Women's Classic Navy XXS
1.91743E+11,179,179,210,517496,Patagonia Nano Puff Insulated Vest - Women's Classic Navy XS
1.91743E+11,179,179,288,517498,Patagonia Nano Puff Insulated Vest - Women's Classic Navy S
1.91743E+11,179,179,215,517500,Patagonia Nano Puff Insulated Vest - Women's Classic Navy M
1.91743E+11,179,179,1,517502,Patagonia Nano Puff Insulated Vest - Women's Classic Navy XL
1.957E+11,179,179,155,1350996,Patagonia Nano Puff Insulated Vest - Women's Steam Blue M
1.957E+11,179,179,12,1350997,Patagonia Nano Puff Insulated Vest - Women's Steam Blue L
1.92964E+11,59,59,500,579945,Patagonia Capilene Cool Daily Hoodie - Women's Feather Grey XS
1.92964E+11,59,59,500,579946,Patagonia Capilene Cool Daily Hoodie - Women's Feather Grey S
1.92964E+11,59,59,500,579947,Patagonia Capilene Cool Daily Hoodie - Women's Feather Grey M
1.92964E+11,59,59,500,579948,Patagonia Capilene Cool Daily Hoodie - Women's Feather Grey L
1.92964E+11,59,59,500,579949,Patagonia Capilene Cool Daily Hoodie - Women's Feather Grey XL
1.94188E+11,59,59,23,894187,Patagonia Capilene Cool Daily Hoodie - Women's Feather Grey XXL
1.95699E+11,59,59,2,1308246,Patagonia Capilene Cool Daily Hoodie - Women's Abundance \u002F Surfboard Yellow XS
1.95699E+11,59,59,51,1308247,Patagonia Capilene Cool Daily Hoodie - Women's Abundance \u002F Surfboard Yellow S
1.95699E+11,59,59,2,1308248,Patagonia Capilene Cool Daily Hoodie - Women's Abundance \u002F Surfboard Yellow M
1.95699E+11,59,59,2,1308249,Patagonia Capilene Cool Daily Hoodie - Women's Abundance \u002F Surfboard Yellow L
1.957E+11,59,59,2,1309506,Patagonia Capilene Cool Daily Hoodie - Women's Pumice \u002F Dyno White X-Dye XS
1.957E+11,59,59,60,1309507,Patagonia Capilene Cool Daily Hoodie - Women's Pumice \u002F Dyno White X-Dye S
1.957E+11,59,59,86,1309508,Patagonia Capilene Cool Daily Hoodie - Women's Pumice \u002F Dyno White X-Dye M
1.957E+11,59,59,7,1309509,Patagonia Capilene Cool Daily Hoodie - Women's Pumice \u002F Dyno White X-Dye L
1.957E+11,59,59,1,1309510,Patagonia Capilene Cool Daily Hoodie - Women's Pumice \u002F Dyno White X-Dye XL
1.95699E+11,59,59,360,1346849,Patagonia Capilene Cool Daily Hoodie - Women's Evening Mauve \u002F Light Evening Mauve X-Dye XS
1.95699E+11,59,59,500,1346850,Patagonia Capilene Cool Daily Hoodie - Women's Evening Mauve \u002F Light Evening Mauve X-Dye S
1.95699E+11,59,59,500,1346851,Patagonia Capilene Cool Daily Hoodie - Women's Evening Mauve \u002F Light Evening Mauve X-Dye M
1.95699E+11,59,59,500,1346852,Patagonia Capilene Cool Daily Hoodie - Women's Evening Mauve \u002F Light Evening Mauve X-Dye L
1.95699E+11,59,59,274,1346853,Patagonia Capilene Cool Daily Hoodie - Women's Evening Mauve \u002F Light Evening Mauve X-Dye XL
1.95699E+11,59,59,134,1346854,Patagonia Capilene Cool Daily Hoodie - Women's Evening Mauve \u002F Light Evening Mauve X-Dye XXL
1.957E+11,59,59,324,1346856,Patagonia Capilene Cool Daily Hoodie - Women's Steam Blue \u002F Light Plume Grey X-Dye XS
1.957E+11,59,59,221,1346857,Patagonia Capilene Cool Daily Hoodie - Women's Steam Blue \u002F Light Plume Grey X-Dye S
1.957E+11,59,59,288,1346858,Patagonia Capilene Cool Daily Hoodie - Women's Steam Blue \u002F Light Plume Grey X-Dye M
1.957E+11,59,59,203,1346859,Patagonia Capilene Cool Daily Hoodie - Women's Steam Blue \u002F Light Plume Grey X-Dye L
1.957E+11,59,59,272,1346860,Patagonia Capilene Cool Daily Hoodie - Women's Steam Blue \u002F Light Plume Grey X-Dye XL
1.92964E+11,109,109,52,580379,Patagonia Better Sweater Fleece Vest - Women's Birch White XXS
1.92964E+11,109,109,382,580380,Patagonia Better Sweater Fleece Vest - Women's Birch White XS
1.92964E+11,109,109,500,580381,Patagonia Better Sweater Fleece Vest - Women's Birch White S
1.92964E+11,109,109,500,580382,Patagonia Better Sweater Fleece Vest - Women's Birch White M
1.92964E+11,109,109,500,580383,Patagonia Better Sweater Fleece Vest - Women's Birch White L
1.92964E+11,109,109,386,580384,Patagonia Better Sweater Fleece Vest - Women's Birch White XL
1.92964E+11,109,109,29,580386,Patagonia Better Sweater Fleece Vest - Women's Black XXS
1.92964E+11,109,109,335,580387,Patagonia Better Sweater Fleece Vest - Women's Black XS
1.92964E+11,109,109,500,580388,Patagonia Better Sweater Fleece Vest - Women's Black S
1.92964E+11,109,109,500,580389,Patagonia Better Sweater Fleece Vest - Women's Black M
1.92964E+11,109,109,501,580390,Patagonia Better Sweater Fleece Vest - Women's Black L
1.92964E+11,109,109,235,580391,Patagonia Better Sweater Fleece Vest - Women's Black XL
1.92964E+11,109,109,18,580392,Patagonia Better Sweater Fleece Vest - Women's Black XXL
1.91744E+11,109,109,11,580393,Patagonia Better Sweater Fleece Vest - Women's New Navy XXS
1.91744E+11,109,109,240,580394,Patagonia Better Sweater Fleece Vest - Women's New Navy XS
1.91744E+11,109,109,499,580395,Patagonia Better Sweater Fleece Vest - Women's New Navy S
1.91744E+11,109,109,500,580396,Patagonia Better Sweater Fleece Vest - Women's New Navy M
1.91744E+11,109,109,500,580397,Patagonia Better Sweater Fleece Vest - Women's New Navy L
1.91744E+11,299,299,216,578462,Patagonia Nano Puff Parka - Women's Black XS
1.91744E+11,299,299,381,578463,Patagonia Nano Puff Parka - Women's Black S
1.91744E+11,209.3,299,1,578487,Patagonia Nano Puff Parka - Women's New Navy S
1.957E+11,299,299,52,1345025,Patagonia Nano Puff Parka - Women's Steam Blue XS
1.957E+11,299,299,63,1345026,Patagonia Nano Puff Parka - Women's Steam Blue S
1.91744E+11,329,329,211,570675,Patagonia Down With It Parka - Women's Black S
1.91744E+11,329,329,500,579264,Patagonia Down With It Parka - Women's Black XS
1.91744E+11,329,329,319,579275,Patagonia Down With It Parka - Women's New Navy XS
1.91744E+11,329,329,1,579276,Patagonia Down With It Parka - Women's New Navy S
1.92964E+11,149,149,64,577365,Patagonia Retro Pile Marsupial Pullover - Women's New Navy XS
,149,149,89,577366,Patagonia Retro Pile Marsupial Pullover - Women's New Navy S
1.92964E+11,149,149,79,577367,Patagonia Retro Pile Marsupial Pullover - Women's New Navy M
1.92964E+11,149,149,15,577368,Patagonia Retro Pile Marsupial Pullover - Women's New Navy L
1.92964E+11,149,149,66,577369,Patagonia Retro Pile Marsupial Pullover - Women's New Navy XL
1.94188E+11,149,149,23,897833,Patagonia Retro Pile Marsupial Pullover - Women's Natural XS
1.94188E+11,149,149,55,897836,Patagonia Retro Pile Marsupial Pullover - Women's Natural L
1.94188E+11,149,149,146,897837,Patagonia Retro Pile Marsupial Pullover - Women's Natural XL
1.95699E+11,149,149,203,1119769,Patagonia Retro Pile Marsupial Pullover - Women's Nest Brown w\u002FAmaranth Pink
1.95699E+11,149,149,55,1343798,Patagonia Retro Pile Marsupial Pullover - Women's Natural XXL
1.95699E+11,149,149,306,1343799,Patagonia Retro Pile Marsupial Pullover - Women's Nest Brown  \u002F Amaranth Pink XS
1.95699E+11,149,149,444,1343800,Patagonia Retro Pile Marsupial Pullover - Women's Nest Brown  \u002F Amaranth Pink S
1.95699E+11,149,149,384,1343801,Patagonia Retro Pile Marsupial Pullover - Women's Nest Brown  \u002F Amaranth Pink M
1.95699E+11,149,149,308,1343802,Patagonia Retro Pile Marsupial Pullover - Women's Nest Brown  \u002F Amaranth Pink L
1.95699E+11,149,149,143,1343803,Patagonia Retro Pile Marsupial Pullover - Women's Nest Brown  \u002F Amaranth Pink XL
1.95699E+11,149,149,40,1343804,Patagonia Retro Pile Marsupial Pullover - Women's New Navy XXL
1.95699E+11,149,149,71,1343805,Patagonia Retro Pile Marsupial Pullover - Women's Salt Grey  \u002F Light Plume Grey XS
1.95699E+11,149,149,41,1343806,Patagonia Retro Pile Marsupial Pullover - Women's Salt Grey  \u002F Light Plume Grey S
1.95699E+11,149,149,46,1343807,Patagonia Retro Pile Marsupial Pullover - Women's Salt Grey  \u002F Light Plume Grey M
1.95699E+11,149,149,44,1343808,Patagonia Retro Pile Marsupial Pullover - Women's Salt Grey  \u002F Light Plume Grey L
1.95699E+11,149,149,20,1343809,Patagonia Retro Pile Marsupial Pullover - Women's Salt Grey  \u002F Light Plume Grey XL
1.9054E+11,112.5,150,0,348597,Columbia Heavenly Hooded Jacket - Women's Black XL
1.9054E+11,112.5,150,3,454921,Columbia Heavenly Hooded Jacket - Women's Black XS
1.9266E+11,112.5,150,1,693899,Columbia Heavenly Hooded Jacket - Women's Chalk XS
1.9266E+11,112.5,150,2,693900,Columbia Heavenly Hooded Jacket - Women's Chalk S
1.9266E+11,112.5,150,0,693903,Columbia Heavenly Hooded Jacket - Women's Chalk XL
1.96153E+11,70,70,3,1300330,Nike Sportswear Phoenix Fleece Oversized Crewneck Sweatshirt - Women's Diffused Taupe \u002F Sail XS
1.96153E+11,70,70,21,1300331,Nike Sportswear Phoenix Fleece Oversized Crewneck Sweatshirt - Women's Diffused Taupe \u002F Sail S
1.96153E+11,70,70,45,1300332,Nike Sportswear Phoenix Fleece Oversized Crewneck Sweatshirt - Women's Diffused Taupe \u002F Sail M
1.96153E+11,70,70,35,1300333,Nike Sportswear Phoenix Fleece Oversized Crewneck Sweatshirt - Women's Diffused Taupe \u002F Sail L
1.96153E+11,70,70,10,1300334,Nike Sportswear Phoenix Fleece Oversized Crewneck Sweatshirt - Women's Diffused Taupe \u002F Sail XL
1.96153E+11,70,70,10,1300336,Nike Sportswear Phoenix Fleece Oversized Crewneck Sweatshirt - Women's Noise Aqua \u002F Sail S
1.96153E+11,70,70,23,1300337,Nike Sportswear Phoenix Fleece Oversized Crewneck Sweatshirt - Women's Noise Aqua \u002F Sail M
1.96153E+11,70,70,21,1300338,Nike Sportswear Phoenix Fleece Oversized Crewneck Sweatshirt - Women's Noise Aqua \u002F Sail L
1.96153E+11,70,70,2,1300340,Nike Sportswear Phoenix Fleece Oversized Crewneck Sweatshirt - Women's Rosewood \u002F Sail XS
1.96153E+11,70,70,18,1300341,Nike Sportswear Phoenix Fleece Oversized Crewneck Sweatshirt - Women's Rosewood \u002F Sail S
1.96153E+11,70,70,9,1300342,Nike Sportswear Phoenix Fleece Oversized Crewneck Sweatshirt - Women's Rosewood \u002F Sail M
1.96153E+11,70,70,28,1300343,Nike Sportswear Phoenix Fleece Oversized Crewneck Sweatshirt - Women's Rosewood \u002F Sail L
1.96153E+11,70,70,1,1300344,Nike Sportswear Phoenix Fleece Oversized Crewneck Sweatshirt - Women's Rosewood \u002F Sail XL
1.96149E+11,70,70,7,1330934,Nike Sportswear Phoenix Fleece Oversized Crewneck Sweatshirt - Women's Sail \u002F Black XS
1.96149E+11,70,70,15,1330935,Nike Sportswear Phoenix Fleece Oversized Crewneck Sweatshirt - Women's Sail \u002F Black S
1.96149E+11,70,70,26,1330936,Nike Sportswear Phoenix Fleece Oversized Crewneck Sweatshirt - Women's Sail \u002F Black M
1.96149E+11,70,70,20,1330937,Nike Sportswear Phoenix Fleece Oversized Crewneck Sweatshirt - Women's Sail \u002F Black L
1.96149E+11,70,70,9,1330938,Nike Sportswear Phoenix Fleece Oversized Crewneck Sweatshirt - Women's Sail \u002F Black XL
1.96157E+11,70,70,5,1330939,Nike Sportswear Phoenix Fleece Oversized Crewneck Sweatshirt - Women's Indigo Haze \u002F Sail XS
1.96157E+11,70,70,14,1330940,Nike Sportswear Phoenix Fleece Oversized Crewneck Sweatshirt - Women's Indigo Haze \u002F Sail S
1.96157E+11,70,70,26,1330941,Nike Sportswear Phoenix Fleece Oversized Crewneck Sweatshirt - Women's Indigo Haze \u002F Sail M
